type,input,repetition,input-size,output-size,time
update-file,secs/multi.tex,17,1217,50,24603839
update-file,secs/multi.tex,18,1217,50,21622935
update-file,secs/multi.tex,19,1217,50,25392206
update-file,secs/multi.tex,20,1217,50,49947251
update-file,secs/multi.tex,21,1217,50,32652134
update-file,secs/multi.tex,22,1217,50,21642996
update-file,secs/multi.tex,23,1217,50,24652788
update-file,secs/multi.tex,24,1217,50,21512339
update-file,secs/multi.tex,25,1217,50,25312990
update-file,secs/multi.tex,26,1217,50,31128923
update-file,secs/multi.tex,27,1217,50,62729574
update-file,secs/multi.tex,28,1217,50,23297357
update-file,secs/multi.tex,29,1217,50,26740613
update-file,secs/multi.tex,30,1217,50,22028507
update-file,secs/multi.tex,31,1217,50,21164439
update-file,secs/multi.tex,32,1217,50,28961697
update-file,secs/multi.tex,33,1217,50,28511438
update-file,secs/multi.tex,34,1217,50,44342554
update-file,secs/multi.tex,35,1217,50,26563261
update-file,secs/multi.tex,36,1217,50,26324632
update-file,secs/multi.tex,37,1217,50,50618994
update-file,secs/multi.tex,38,1217,50,133069964
update-file,secs/multi.tex,39,1217,50,48919428
update-file,secs/multi.tex,40,1217,50,48833937
update-file,secs/multi.tex,41,1217,50,34820787
update-file,secs/multi.tex,42,1217,50,73441198
update-file,secs/multi.tex,43,1217,50,24744781
update-file,secs/multi.tex,44,1217,50,39061522
update-file,secs/multi.tex,45,1217,50,57925477
update-file,secs/multi.tex,46,1217,50,23743421
update-file,secs/multi.tex,47,1217,50,44590055
update-file,secs/multi.tex,48,1217,50,31022535
update-file,secs/multi.tex,49,1217,50,103960094
update-file,secs/multi.tex,50,1217,50,44250002
update-file,secs/core.tex,1,12157,49,48395730
update-file,secs/core.tex,2,12157,49,44693068
update-file,secs/core.tex,3,12157,49,26996559
update-file,secs/core.tex,4,12157,49,28764759
update-file,secs/core.tex,5,12157,49,28747507
update-file,secs/core.tex,6,12157,49,22897722
update-file,secs/core.tex,7,12157,49,49393201
update-file,secs/core.tex,8,12157,49,61723941
update-file,secs/core.tex,9,12157,49,90107929
update-file,secs/core.tex,10,12157,49,46186800
update-file,secs/core.tex,11,12157,49,23425743
update-file,secs/core.tex,12,12157,49,59605721
update-file,secs/core.tex,13,12157,49,68982928
update-file,secs/core.tex,14,12157,49,44441670
update-file,secs/core.tex,15,12157,49,57622436
update-file,secs/core.tex,16,12157,49,59103845
update-file,secs/core.tex,17,12157,49,36243495
update-file,secs/core.tex,18,12157,49,25529202
update-file,secs/core.tex,19,12157,49,42379090
update-file,secs/core.tex,20,12157,49,30165633
update-file,secs/core.tex,21,12157,49,42297373
update-file,secs/core.tex,22,12157,49,53956675
update-file,secs/core.tex,23,12157,49,30409449
update-file,secs/core.tex,24,12157,49,45728869
update-file,secs/core.tex,25,12157,49,78169010
update-file,secs/core.tex,26,12157,49,52868753
update-file,secs/core.tex,27,12157,49,39293113
update-file,secs/core.tex,28,12157,49,94099392
update-file,secs/core.tex,29,12157,49,31249759
update-file,secs/core.tex,30,12157,49,69351760
update-file,secs/core.tex,31,12157,49,27565961
update-file,secs/core.tex,32,12157,49,44878072
update-file,secs/core.tex,33,12157,49,24981587
update-file,secs/core.tex,34,12157,49,60993742
update-file,secs/core.tex,35,12157,49,56035689
update-file,secs/core.tex,36,12157,49,38722262
update-file,secs/core.tex,37,12157,49,25092337
update-file,secs/core.tex,38,12157,49,66829944
update-file,secs/core.tex,39,12157,49,22021006
update-file,secs/core.tex,40,12157,49,29837806
update-file,secs/core.tex,41,12157,49,51066235
update-file,secs/core.tex,42,12157,49,52496882
update-file,secs/core.tex,43,12157,49,54128603
update-file,secs/core.tex,44,12157,49,26018503
update-file,secs/core.tex,45,12157,49,81172666
update-file,secs/core.tex,46,12157,49,41612178
update-file,secs/core.tex,47,12157,49,38800737
update-file,secs/core.tex,48,12157,49,28729796
update-file,secs/core.tex,49,12157,49,25829718
update-file,secs/core.tex,50,12157,49,51513973
update-file,sampleteaser.pdf,1,585430,52,40276087
update-file,sampleteaser.pdf,2,585430,52,113990692
update-file,sampleteaser.pdf,3,585430,52,105368601
update-file,sampleteaser.pdf,4,585430,52,132871265
update-file,sampleteaser.pdf,5,585430,52,152329746
update-file,sampleteaser.pdf,6,585430,52,156650536
update-file,sampleteaser.pdf,7,585430,52,155984282
update-file,sampleteaser.pdf,8,585430,52,145668365
update-file,sampleteaser.pdf,9,585430,52,92751335
update-file,sampleteaser.pdf,10,585430,52,76308269
update-file,sampleteaser.pdf,11,585430,52,72652963
update-file,sampleteaser.pdf,12,585430,52,102081125
update-file,sampleteaser.pdf,13,585430,52,94525227
update-file,sampleteaser.pdf,14,585430,52,103061390
update-file,sampleteaser.pdf,15,585430,52,114259393
update-file,sampleteaser.pdf,16,585430,52,163544020
update-file,sampleteaser.pdf,17,585430,52,157651297
update-file,sampleteaser.pdf,18,585430,52,94527275
update-file,sampleteaser.pdf,19,585430,52,88008897
update-file,sampleteaser.pdf,20,585430,52,113807396
update-file,sampleteaser.pdf,21,585430,52,123051654
update-file,sampleteaser.pdf,22,585430,52,98051169
update-file,sampleteaser.pdf,23,585430,52,118561395
update-file,sampleteaser.pdf,24,585430,52,99926577
update-file,sampleteaser.pdf,25,585430,52,115370383
update-file,sampleteaser.pdf,26,585430,52,108277792
update-file,sampleteaser.pdf,27,585430,52,89565076
update-file,sampleteaser.pdf,28,585430,52,106268494
update-file,sampleteaser.pdf,29,585430,52,155925469
update-file,sampleteaser.pdf,30,585430,52,97690892
update-file,sampleteaser.pdf,31,585430,52,103354402
update-file,sampleteaser.pdf,32,585430,52,106347826
update-file,sampleteaser.pdf,33,585430,52,98898015
update-file,sampleteaser.pdf,34,585430,52,81275409
update-file,sampleteaser.pdf,35,585430,52,118290428
update-file,sampleteaser.pdf,36,585430,52,105776127
update-file,sampleteaser.pdf,37,585430,52,137123424
update-file,sampleteaser.pdf,38,585430,52,85399421
update-file,sampleteaser.pdf,39,585430,52,124853417
update-file,sampleteaser.pdf,40,585430,52,129981829
update-file,sampleteaser.pdf,41,585430,52,104349526
update-file,sampleteaser.pdf,42,585430,52,130899390
update-file,sampleteaser.pdf,43,585430,52,205990297
update-file,sampleteaser.pdf,44,585430,52,217401187
update-file,sampleteaser.pdf,45,585430,52,39910431
update-file,sampleteaser.pdf,46,585430,52,196256366
update-file,sampleteaser.pdf,47,585430,52,219291457
update-file,sampleteaser.pdf,48,585430,52,138542741
update-file,sampleteaser.pdf,49,585430,52,116999828
update-file,sampleteaser.pdf,50,585430,52,35868866
update-file,secs/acks.tex,1,62,767,1288862
update-file,secs/acks.tex,2,62,767,1231392
update-file,secs/acks.tex,3,62,767,1184453
update-file,secs/acks.tex,4,62,767,1176219
update-file,secs/acks.tex,5,62,767,1217394
update-file,secs/acks.tex,6,62,767,1201682
update-file,secs/acks.tex,7,62,767,1228981
update-file,secs/acks.tex,8,62,767,1241665
update-file,secs/acks.tex,9,62,767,1186234
update-file,secs/acks.tex,10,62,767,1176556
update-file,secs/acks.tex,11,62,767,1227608
update-file,secs/acks.tex,12,62,767,1192880
update-file,secs/acks.tex,13,62,767,1178939
update-file,secs/acks.tex,14,62,767,1191335
update-file,secs/acks.tex,15,62,767,1192227
update-file,secs/acks.tex,16,62,767,1265811
update-file,secs/acks.tex,17,62,767,1199976
update-file,secs/acks.tex,18,62,767,1197932
update-file,secs/acks.tex,19,62,767,1183511
update-file,secs/acks.tex,20,62,767,1230382
update-file,secs/acks.tex,21,62,767,1222777
update-file,secs/acks.tex,22,62,767,1235513
update-file,secs/acks.tex,23,62,767,1216465
update-file,secs/acks.tex,24,62,767,1249902
update-file,secs/acks.tex,25,62,767,1191263
update-file,secs/acks.tex,26,62,767,1213773
update-file,secs/acks.tex,27,62,767,1199537
update-file,secs/acks.tex,28,62,767,1184645
update-file,secs/acks.tex,29,62,767,1192188
update-file,secs/acks.tex,30,62,767,1201618
update-file,secs/acks.tex,31,62,767,1214401
update-file,secs/acks.tex,32,62,767,1195690
update-file,secs/acks.tex,33,62,767,1228287
update-file,secs/acks.tex,34,62,767,1243595
update-file,secs/acks.tex,35,62,767,1210920
update-file,secs/acks.tex,36,62,767,1222275
update-file,secs/acks.tex,37,62,767,1174949
update-file,secs/acks.tex,38,62,767,1196967
update-file,secs/acks.tex,39,62,767,1202513
update-file,secs/acks.tex,40,62,767,1201204
update-file,secs/acks.tex,41,62,767,1217444
update-file,secs/acks.tex,42,62,767,1228435
update-file,secs/acks.tex,43,62,767,1203417
update-file,secs/acks.tex,44,62,767,1204638
update-file,secs/acks.tex,45,62,767,1220973
update-file,secs/acks.tex,46,62,767,1183279
update-file,secs/acks.tex,47,62,767,1188551
update-file,secs/acks.tex,48,62,767,1190312
update-file,secs/acks.tex,49,62,767,1207476
update-file,secs/acks.tex,50,62,767,1201551
update-file,secs/multi.tex,1,63,1203,1203285
update-file,secs/multi.tex,2,63,1203,1196368
update-file,secs/multi.tex,3,63,1203,1195376
update-file,secs/multi.tex,4,63,1203,1194065
update-file,secs/multi.tex,5,63,1203,1174711
update-file,secs/multi.tex,6,63,1203,1209915
update-file,secs/multi.tex,7,63,1203,1209288
update-file,secs/multi.tex,8,63,1203,1194309
update-file,secs/multi.tex,9,63,1203,1207415
update-file,secs/multi.tex,10,63,1203,1182388
update-file,secs/multi.tex,11,63,1203,1221986
update-file,secs/multi.tex,12,63,1203,1335109
update-file,secs/multi.tex,13,63,1203,1238267
update-file,secs/multi.tex,14,63,1203,1234773
update-file,secs/multi.tex,15,63,1203,1222713
update-file,secs/multi.tex,16,63,1203,1214118
update-file,secs/multi.tex,17,63,1203,1185255
update-file,secs/multi.tex,18,63,1203,1246622
update-file,secs/multi.tex,19,63,1203,1192721
update-file,secs/multi.tex,20,63,1203,1175088
update-file,secs/multi.tex,21,63,1203,1181680
update-file,secs/multi.tex,22,63,1203,1201145
update-file,secs/multi.tex,23,63,1203,1242802
update-file,secs/multi.tex,24,63,1203,1212629
update-file,secs/multi.tex,25,63,1203,1219016
update-file,secs/multi.tex,26,63,1203,1200335
update-file,secs/multi.tex,27,63,1203,1197791
update-file,secs/multi.tex,28,63,1203,1171629
update-file,secs/multi.tex,29,63,1203,1166769
update-file,secs/multi.tex,30,63,1203,1180611
update-file,secs/multi.tex,31,63,1203,1162114
update-file,secs/multi.tex,32,63,1203,1235756
update-file,secs/multi.tex,33,63,1203,1234254
update-file,secs/multi.tex,34,63,1203,1245238
update-file,secs/multi.tex,35,63,1203,1267604
update-file,secs/multi.tex,36,63,1203,1272795
update-file,secs/multi.tex,37,63,1203,1188365
update-file,secs/multi.tex,38,63,1203,1180175
update-file,secs/multi.tex,39,63,1203,1188878
update-file,secs/multi.tex,40,63,1203,1234865
update-file,secs/multi.tex,41,63,1203,1203798
update-file,secs/multi.tex,42,63,1203,1220576
update-file,secs/multi.tex,43,63,1203,1184284
update-file,secs/multi.tex,44,63,1203,1223747
update-file,secs/multi.tex,45,63,1203,1222108
update-file,secs/multi.tex,46,63,1203,1180353
update-file,secs/multi.tex,47,63,1203,1207221
update-file,secs/multi.tex,48,63,1203,1223282
update-file,secs/multi.tex,49,63,1203,1204695
update-file,secs/multi.tex,50,63,1203,1195506
update-file,secs/core.tex,1,62,12143,1314808
update-file,secs/core.tex,2,62,12143,1354842
update-file,secs/core.tex,3,62,12143,1285759
update-file,secs/core.tex,4,62,12143,1252383
update-file,secs/core.tex,5,62,12143,1297802
update-file,secs/core.tex,6,62,12143,1298436
update-file,secs/core.tex,7,62,12143,1247253
update-file,secs/core.tex,8,62,12143,1288133
update-file,secs/core.tex,9,62,12143,1314380
update-file,secs/core.tex,10,62,12143,1154101
update-file,secs/core.tex,11,62,12143,1188022
update-file,secs/core.tex,12,62,12143,1194052
update-file,secs/core.tex,13,62,12143,1198222
update-file,secs/core.tex,14,62,12143,1157764
update-file,secs/core.tex,15,62,12143,1134858
update-file,secs/core.tex,16,62,12143,1162569
update-file,secs/core.tex,17,62,12143,1141340
update-file,secs/core.tex,18,62,12143,1175879
update-file,secs/core.tex,19,62,12143,1227861
update-file,secs/core.tex,20,62,12143,1216430
update-file,secs/core.tex,21,62,12143,1210442
update-file,secs/core.tex,22,62,12143,1211593
update-file,secs/core.tex,23,62,12143,1126844
update-file,secs/core.tex,24,62,12143,1183916
update-file,secs/core.tex,25,62,12143,1174683
update-file,secs/core.tex,26,62,12143,1125640
update-file,secs/core.tex,27,62,12143,1168536
update-file,secs/core.tex,28,62,12143,1159643
update-file,secs/core.tex,29,62,12143,1134076
update-file,secs/core.tex,30,62,12143,1178444
update-file,secs/core.tex,31,62,12143,1135731
update-file,secs/core.tex,32,62,12143,1181864
update-file,secs/core.tex,33,62,12143,1121179
update-file,secs/core.tex,34,62,12143,1168521
update-file,secs/core.tex,35,62,12143,1155594
update-file,secs/core.tex,36,62,12143,1180995
update-file,secs/core.tex,37,62,12143,1118244
update-file,secs/core.tex,38,62,12143,1241097
update-file,secs/core.tex,39,62,12143,1150500
update-file,secs/core.tex,40,62,12143,1154956
update-file,secs/core.tex,41,62,12143,1221184
update-file,secs/core.tex,42,62,12143,1169247
update-file,secs/core.tex,43,62,12143,1198089
update-file,secs/core.tex,44,62,12143,1188944
update-file,secs/core.tex,45,62,12143,1191016
update-file,secs/core.tex,46,62,12143,1170277
update-file,secs/core.tex,47,62,12143,1152580
update-file,secs/core.tex,48,62,12143,1159030
update-file,secs/core.tex,49,62,12143,1155410
update-file,secs/core.tex,50,62,12143,1176898
update-file,sampleteaser.pdf,1,66,585416,5348771
update-file,sampleteaser.pdf,2,66,585416,5494987
update-file,sampleteaser.pdf,3,66,585416,5237938
update-file,sampleteaser.pdf,4,66,585416,5536043
update-file,sampleteaser.pdf,5,66,585416,5222294
update-file,sampleteaser.pdf,6,66,585416,5175628
update-file,sampleteaser.pdf,7,66,585416,5590682
update-file,sampleteaser.pdf,8,66,585416,5165845
update-file,sampleteaser.pdf,9,66,585416,5024679
update-file,sampleteaser.pdf,10,66,585416,5108407
update-file,sampleteaser.pdf,11,66,585416,5206423
update-file,sampleteaser.pdf,12,66,585416,5723751
update-file,sampleteaser.pdf,13,66,585416,6595373
update-file,sampleteaser.pdf,14,66,585416,5087853
update-file,sampleteaser.pdf,15,66,585416,5166754
update-file,sampleteaser.pdf,16,66,585416,5100472
update-file,sampleteaser.pdf,17,66,585416,5442180
update-file,sampleteaser.pdf,18,66,585416,5048289
update-file,sampleteaser.pdf,19,66,585416,5082965
update-file,sampleteaser.pdf,20,66,585416,5044969
update-file,sampleteaser.pdf,21,66,585416,5242933
update-file,sampleteaser.pdf,22,66,585416,5218405
update-file,sampleteaser.pdf,23,66,585416,5181878
update-file,sampleteaser.pdf,24,66,585416,5188483
update-file,sampleteaser.pdf,25,66,585416,5251785
update-file,sampleteaser.pdf,26,66,585416,5068885
update-file,sampleteaser.pdf,27,66,585416,5208089
update-file,sampleteaser.pdf,28,66,585416,5251383
update-file,sampleteaser.pdf,29,66,585416,5093682
update-file,sampleteaser.pdf,30,66,585416,5121904
update-file,sampleteaser.pdf,31,66,585416,5233651
update-file,sampleteaser.pdf,32,66,585416,5369027
update-file,sampleteaser.pdf,33,66,585416,5117530
update-file,sampleteaser.pdf,34,66,585416,5338040
update-file,sampleteaser.pdf,35,66,585416,5458332
update-file,sampleteaser.pdf,36,66,585416,5152515
update-file,sampleteaser.pdf,37,66,585416,5475288
update-file,sampleteaser.pdf,38,66,585416,5401024
update-file,sampleteaser.pdf,39,66,585416,5332868
update-file,sampleteaser.pdf,40,66,585416,5181840
update-file,sampleteaser.pdf,41,66,585416,5138408
update-file,sampleteaser.pdf,42,66,585416,5394656
update-file,sampleteaser.pdf,43,66,585416,5158294
update-file,sampleteaser.pdf,44,66,585416,5264197
update-file,sampleteaser.pdf,45,66,585416,5318378
update-file,sampleteaser.pdf,46,66,585416,5311986
update-file,sampleteaser.pdf,47,66,585416,5349479
update-file,sampleteaser.pdf,48,66,585416,5472834
update-file,sampleteaser.pdf,49,66,585416,5528307
update-file,sampleteaser.pdf,50,66,585416,5391852
